code,title,tower,floor,main_category,sub_category,trade_type,slab_works,cost_plan_total,start_date_plan,end_date_plan,start_date_actual,end_date_actual,start_date_sprint,end_date_sprint,progress
1.1.6.3.3.1.35,35th Floor,,,,,,,,2028-04-18,2028-08-16,,,,,
1.1.6.3.3.1.35.1,Block Work ,Tower 4,35th Floor,Finishing,Tower Civil Finishes,Blockwork,,99825900.0,2028-04-18,2028-04-27,,,,,0
1.1.6.3.3.1.35.2,Installation of temporary Main door,Tower 4,35th Floor,Finishing,Tower Finishing,Door,,13352300.0,2028-04-28,2028-05-04,,,,,0
1.1.6.3.3.1.35.3,Fire sprinkler pipe fixing,Tower 4,35th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,49879900.0,2028-04-28,2028-04-30,,,,,0
1.1.6.3.3.1.35.4,Internal Plumbing Works,Tower 4,35th Floor,MEP,Tower MEP,Plumbing,,172099200.0,2028-04-28,2028-05-04,,,,,0
1.1.6.3.3.1.35.5,Waterproofing,Tower 4,35th Floor,Finishing,Tower Civil Finishes,Waterproofing,,46170100.0,2028-05-05,2028-05-16,,,,,0
1.1.6.3.3.1.35.6,Internal Plaster,Tower 4,35th Floor,Finishing,Tower Civil Finishes,Int Plaster,,181802100.0,2028-05-17,2028-05-31,,,,,0
1.1.6.3.3.1.35.7,IPS flooring work,Tower 4,35th Floor,Finishing,Tower Finishing,Flooring,,346465600.0,2028-04-28,2028-05-08,,,,,0
1.1.6.3.3.1.35.8,Toilet dado work,Tower 4,35th Floor,Finishing,Tower Finishing,Flooring,,105756400.0,2028-06-01,2028-06-16,,,,,0
1.1.6.3.3.1.35.9,Toilet flooring work,Tower 4,35th Floor,Finishing,Tower Finishing,Flooring,,79489200.0,2028-06-17,2028-07-02,,,,,0
1.1.6.3.3.1.35.10,Living dinning flooring,Tower 4,35th Floor,Finishing,Tower Finishing,Flooring,,209204400.0,2028-07-03,2028-07-18,,,,,0
1.1.6.3.3.1.35.11,Electrical wiring work,Tower 4,35th Floor,MEP,Tower MEP,Electrical,,173190400.0,2028-07-09,2028-07-18,,,,,0
1.1.6.3.3.1.35.12,Aluminium door-window fixing,Tower 4,35th Floor,Finishing,Tower Finishing,Window,,133089600.0,2028-07-11,2028-07-27,,,,,0
1.1.6.3.3.1.35.13,Putty primer coat,Tower 4,35th Floor,Finishing,Tower Finishing,Paint,,43449400.0,2028-07-20,2028-07-27,,,,,0
1.1.6.3.3.1.35.14,Prehung door fixing,Tower 4,35th Floor,Finishing,Tower Finishing,Door,,73806900.0,2028-07-23,2028-07-29,,,,,0
1.1.6.3.3.1.35.15,Painting 1st coat,Tower 4,35th Floor,Finishing,Tower Finishing,Paint,,28966300.0,2028-07-30,2028-08-08,,,,,0
1.1.6.3.3.1.35.16,False Ceiling panel fixing,Tower 4,35th Floor,Finishing,Tower Finishing,False Ceiling,,31801600.0,2028-08-09,2028-08-16,,,,,0
1.1.6.3.3.1.36,36th Floor,,,,,,,,2028-05-03,2028-08-28,,,,,
1.1.6.3.3.1.36.1,Block Work ,Tower 4,36th Floor,Finishing,Tower Civil Finishes,Blockwork,,99825900.0,2028-05-03,2028-05-09,,,,,0
1.1.6.3.3.1.36.2,Installation of temporary Main door,Tower 4,36th Floor,Finishing,Tower Finishing,Door,,13352300.0,2028-05-10,2028-05-16,,,,,0
1.1.6.3.3.1.36.3,Fire sprinkler pipe fixing,Tower 4,36th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,49879900.0,2028-05-10,2028-05-12,,,,,0
1.1.6.3.3.1.36.4,Internal Plumbing Works,Tower 4,36th Floor,MEP,Tower MEP,Plumbing,,172099200.0,2028-05-10,2028-05-16,,,,,0
1.1.6.3.3.1.36.5,Waterproofing,Tower 4,36th Floor,Finishing,Tower Civil Finishes,Waterproofing,,46170100.0,2028-05-17,2028-05-28,,,,,0
1.1.6.3.3.1.36.6,Internal Plaster,Tower 4,36th Floor,Finishing,Tower Civil Finishes,Int Plaster,,181802100.0,2028-05-29,2028-06-12,,,,,0
1.1.6.3.3.1.36.7,IPS flooring work,Tower 4,36th Floor,Finishing,Tower Finishing,Flooring,,346465600.0,2028-05-10,2028-05-20,,,,,0
1.1.6.3.3.1.36.8,Toilet dado work,Tower 4,36th Floor,Finishing,Tower Finishing,Flooring,,105756400.0,2028-06-13,2028-06-28,,,,,0
1.1.6.3.3.1.36.9,Toilet flooring work,Tower 4,36th Floor,Finishing,Tower Finishing,Flooring,,79489200.0,2028-06-29,2028-07-14,,,,,0
1.1.6.3.3.1.36.10,Living dinning flooring,Tower 4,36th Floor,Finishing,Tower Finishing,Flooring,,209204400.0,2028-07-15,2028-07-30,,,,,0
1.1.6.3.3.1.36.11,Electrical wiring work,Tower 4,36th Floor,MEP,Tower MEP,Electrical,,173190400.0,2028-07-21,2028-07-30,,,,,0
1.1.6.3.3.1.36.12,Aluminium door-window fixing,Tower 4,36th Floor,Finishing,Tower Finishing,Window,,133089600.0,2028-07-23,2028-08-08,,,,,0
1.1.6.3.3.1.36.13,Putty primer coat,Tower 4,36th Floor,Finishing,Tower Finishing,Paint,,43449400.0,2028-08-01,2028-08-08,,,,,0
1.1.6.3.3.1.36.14,Prehung door fixing,Tower 4,36th Floor,Finishing,Tower Finishing,Door,,73806900.0,2028-08-04,2028-08-10,,,,,0
1.1.6.3.3.1.36.15,Painting 1st coat,Tower 4,36th Floor,Finishing,Tower Finishing,Paint,,28966300.0,2028-08-11,2028-08-20,,,,,0
1.1.6.3.3.1.36.16,False Ceiling panel fixing,Tower 4,36th Floor,Finishing,Tower Finishing,False Ceiling,,31801600.0,2028-08-21,2028-08-28,,,,,0
1.1.6.3.3.1.37,37th Floor,,,,,,,,2028-05-12,2028-09-10,,,,,
1.1.6.3.3.1.37.1,Block Work ,Tower 4,37th Floor,Finishing,Tower Civil Finishes,Blockwork,,99825900.0,2028-05-12,2028-05-18,,,,,0
1.1.6.3.3.1.37.2,Installation of temporary Main door,Tower 4,37th Floor,Finishing,Tower Finishing,Door,,13352300.0,2028-05-19,2028-05-25,,,,,0
1.1.6.3.3.1.37.3,Fire sprinkler pipe fixing,Tower 4,37th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,49879900.0,2028-05-19,2028-05-21,,,,,0
1.1.6.3.3.1.37.4,Internal Plumbing Works,Tower 4,37th Floor,MEP,Tower MEP,Plumbing,,172099200.0,2028-05-19,2028-05-25,,,,,0
1.1.6.3.3.1.37.5,Waterproofing,Tower 4,37th Floor,Finishing,Tower Civil Finishes,Waterproofing,,46170100.0,2028-05-26,2028-06-06,,,,,0
1.1.6.3.3.1.37.6,Internal Plaster,Tower 4,37th Floor,Finishing,Tower Civil Finishes,Int Plaster,,181802100.0,2028-06-07,2028-06-21,,,,,0
1.1.6.3.3.1.37.7,IPS flooring work,Tower 4,37th Floor,Finishing,Tower Finishing,Flooring,,346465600.0,2028-05-19,2028-05-29,,,,,0
1.1.6.3.3.1.37.8,Toilet dado work,Tower 4,37th Floor,Finishing,Tower Finishing,Flooring,,105756400.0,2028-06-22,2028-07-11,,,,,0
1.1.6.3.3.1.37.9,Toilet flooring work,Tower 4,37th Floor,Finishing,Tower Finishing,Flooring,,79489200.0,2028-07-12,2028-07-27,,,,,0
1.1.6.3.3.1.37.10,Living dinning flooring,Tower 4,37th Floor,Finishing,Tower Finishing,Flooring,,209204400.0,2028-07-28,2028-08-12,,,,,0
1.1.6.3.3.1.37.11,Electrical wiring work,Tower 4,37th Floor,MEP,Tower MEP,Electrical,,173190400.0,2028-08-03,2028-08-12,,,,,0
1.1.6.3.3.1.37.12,Aluminium door-window fixing,Tower 4,37th Floor,Finishing,Tower Finishing,Window,,133089600.0,2028-08-05,2028-08-21,,,,,0
1.1.6.3.3.1.37.13,Putty primer coat,Tower 4,37th Floor,Finishing,Tower Finishing,Paint,,43449400.0,2028-08-14,2028-08-21,,,,,0
1.1.6.3.3.1.37.14,Prehung door fixing,Tower 4,37th Floor,Finishing,Tower Finishing,Door,,73806900.0,2028-08-17,2028-08-23,,,,,0
1.1.6.3.3.1.37.15,Painting 1st coat,Tower 4,37th Floor,Finishing,Tower Finishing,Paint,,28966300.0,2028-08-24,2028-09-02,,,,,0
1.1.6.3.3.1.37.16,False Ceiling panel fixing,Tower 4,37th Floor,Finishing,Tower Finishing,False Ceiling,,31801600.0,2028-09-03,2028-09-10,,,,,0
1.1.6.3.3.1.38,38th Floor,,,,,,,,2028-05-21,2028-10-04,,,,,
1.1.6.3.3.1.38.1,Block Work ,Tower 4,38th Floor,Finishing,Tower Civil Finishes,Blockwork,,99825900.0,2028-05-21,2028-06-02,,,,,0
1.1.6.3.3.1.38.2,Installation of temporary Main door,Tower 4,38th Floor,Finishing,Tower Finishing,Door,,13352300.0,2028-06-03,2028-06-09,,,,,0
1.1.6.3.3.1.38.3,Fire sprinkler pipe fixing,Tower 4,38th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,49879900.0,2028-06-03,2028-06-05,,,,,0
1.1.6.3.3.1.38.4,Internal Plumbing Works,Tower 4,38th Floor,MEP,Tower MEP,Plumbing,,172099200.0,2028-06-03,2028-06-09,,,,,0
1.1.6.3.3.1.38.5,Waterproofing,Tower 4,38th Floor,Finishing,Tower Civil Finishes,Waterproofing,,46170100.0,2028-06-10,2028-06-21,,,,,0
1.1.6.3.3.1.38.6,Internal Plaster,Tower 4,38th Floor,Finishing,Tower Civil Finishes,Int Plaster,,181802100.0,2028-06-22,2028-07-02,,,,,0
1.1.6.3.3.1.38.7,IPS flooring work,Tower 4,38th Floor,Finishing,Tower Finishing,Flooring,,346465600.0,2028-06-03,2028-06-13,,,,,0
1.1.6.3.3.1.38.8,Toilet dado work,Tower 4,38th Floor,Finishing,Tower Finishing,Flooring,,105756400.0,2028-07-03,2028-07-22,,,,,0
1.1.6.3.3.1.38.9,Toilet flooring work,Tower 4,38th Floor,Finishing,Tower Finishing,Flooring,,79489200.0,2028-07-23,2028-08-07,,,,,0
1.1.6.3.3.1.38.10,Living dinning flooring,Tower 4,38th Floor,Finishing,Tower Finishing,Flooring,,209204400.0,2028-08-08,2028-09-05,,,,,0
1.1.6.3.3.1.38.11,Electrical wiring work,Tower 4,38th Floor,MEP,Tower MEP,Electrical,,173190400.0,2028-08-27,2028-09-05,,,,,0
1.1.6.3.3.1.38.12,Aluminium door-window fixing,Tower 4,38th Floor,Finishing,Tower Finishing,Window,,133089600.0,2028-08-29,2028-09-14,,,,,0
1.1.6.3.3.1.38.13,Putty primer coat,Tower 4,38th Floor,Finishing,Tower Finishing,Paint,,43449400.0,2028-09-07,2028-09-14,,,,,0
1.1.6.3.3.1.38.14,Prehung door fixing,Tower 4,38th Floor,Finishing,Tower Finishing,Door,,73806900.0,2028-09-10,2028-09-16,,,,,0
1.1.6.3.3.1.38.15,Painting 1st coat,Tower 4,38th Floor,Finishing,Tower Finishing,Paint,,28966300.0,2028-09-17,2028-09-26,,,,,0
1.1.6.3.3.1.38.16,False Ceiling panel fixing,Tower 4,38th Floor,Finishing,Tower Finishing,False Ceiling,,31801600.0,2028-09-27,2028-10-04,,,,,0
1.1.6.3.3.2,Terrace finishing,,,,,,,,2028-07-29,2028-10-06,,,,,
1.1.6.3.3.2.1,Terrace waterproofing,Tower 4,Terrace,Finishing,Tower Civil Finishes,Waterproofing,,485003400.0,2028-07-29,2028-08-27,,,,,0
1.1.6.3.3.2.2,Terrace Finishing,Tower 4,Terrace,Finishing,Common area finishes,CA-Flooring,,253856700.0,2028-08-28,2028-10-06,,,,,0
1.1.6.3.3.3,Common area finishing,,,,,,,,2028-04-24,2028-10-30,,,,,
1.1.6.3.3.3.1,Masonary Work,Tower 4,,Finishing,Common area finishes,CA-Blockwork,,99825900.0,2028-04-24,2028-06-02,,,,,0
1.1.6.3.3.3.2,Fire sprinkler pipe fixing,Tower 4,,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,2192076900.0,2028-04-29,2028-06-07,,,,,0
1.1.6.3.3.3.3,"Corridoor, staircase, shaft Plaster & whitewash",Tower 4,,Finishing,Common area finishes,CA-Int Plaster,,233540500.0,2028-05-04,2028-07-22,,,,,0
1.1.6.3.3.3.4,Staircase railing fixing,Tower 4,,Finishing,Common area finishes,CA-Railing,,2147385100.0,2028-05-14,2028-08-01,,,,,0
1.1.6.3.3.3.5,Fire staircase flooring,Tower 4,,Finishing,Common area finishes,CA-Flooring,,180348000.0,2028-05-04,2028-08-11,,,,,0
1.1.6.3.3.3.6,Main staircase flooring,Tower 4,,Finishing,Common area finishes,CA-Flooring,,180348000.0,2028-05-04,2028-08-11,,,,,0
1.1.6.3.3.3.7,Fire door work,Tower 4,,Finishing,Common area finishes,CA-Door,,778848000.0,2028-06-13,2028-10-10,,,,,0
1.1.6.3.3.3.8,Lobby flooring & Corridor,Tower 4,,Finishing,Common area finishes,CA-Flooring,,1675781400.0,2028-05-14,2028-10-30,,,,,0
1.1.6.3.3.3.9,Ceiling & wall putty-primer,Tower 4,,Finishing,Common area finishes,CA-Paint,,43449400.0,2028-08-02,2028-10-20,,,,,0
1.1.6.3.3.3.10,Ceiling & wall painting,Tower 4,,Finishing,Common area finishes,CA-Paint,,28966300.0,2028-07-13,2028-09-25,,,,,0
1.1.6.3.3.3.11,Electrical wiring work,Tower 4,,MEP,Common area-MEP,CA-Electrical,,398716600.0,2028-06-18,2028-08-26,,,,,0
1.1.6.3.3.3.12,Light fixture supply & installation,Tower 4,,MEP,Common area-MEP,CA-Electrical,,112609600.0,2028-07-13,2028-08-11,,,,,0
1.1.6.3.3.3.13,Installation of fire signages including Basements,Tower 4,,MEP,BRM-Security,BRM-Security,,316459900.0,2028-09-26,2028-10-15,,,,,0
1.1.6.3.3.4,Balcony Glass Railing,,,,,,,,2027-01-31,2027-10-16,,,,,
1.1.6.3.3.4.1,1st Floor,Tower 4,1st Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-01-31,2027-02-06,,,,,0
1.1.6.3.3.4.2,2nd Floor,Tower 4,2nd Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-02-07,2027-02-13,,,,,0
1.1.6.3.3.4.3,3rd Floor,Tower 4,3rd Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-02-14,2027-02-20,,,,,0
1.1.6.3.3.4.4,4th Floor,Tower 4,4th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-02-21,2027-02-27,,,,,0
1.1.6.3.3.4.5,5th Floor,Tower 4,5th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-02-28,2027-03-06,,,,,0
1.1.6.3.3.4.6,6th Floor,Tower 4,6th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-03-07,2027-03-13,,,,,0
1.1.6.3.3.4.7,7th Floor,Tower 4,7th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-03-14,2027-03-20,,,,,0
1.1.6.3.3.4.8,8th Floor,Tower 4,8th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-03-21,2027-03-27,,,,,0
1.1.6.3.3.4.9,9th Floor,Tower 4,9th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-03-28,2027-04-03,,,,,0
1.1.6.3.3.4.10,10th Floor,Tower 4,10th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-04-04,2027-04-10,,,,,0
1.1.6.3.3.4.11,11th Floor,Tower 4,11th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-04-11,2027-04-17,,,,,0
1.1.6.3.3.4.12,12th Floor,Tower 4,12th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-04-18,2027-04-24,,,,,0
1.1.6.3.3.4.13,13th Floor,Tower 4,13th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-04-25,2027-05-01,,,,,0
1.1.6.3.3.4.14,14th Floor,Tower 4,14th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-05-02,2027-05-08,,,,,0
1.1.6.3.3.4.15,15th Floor,Tower 4,15th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-05-09,2027-05-15,,,,,0
1.1.6.3.3.4.16,16th Floor,Tower 4,16th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-05-16,2027-05-22,,,,,0
1.1.6.3.3.4.17,17th Floor,Tower 4,17th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-05-23,2027-05-29,,,,,0
1.1.6.3.3.4.18,18th Floor,Tower 4,18th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-05-30,2027-06-05,,,,,0
1.1.6.3.3.4.19,19th Floor,Tower 4,19th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-06-06,2027-06-12,,,,,0
1.1.6.3.3.4.20,20th Floor,Tower 4,20th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-06-13,2027-06-19,,,,,0
1.1.6.3.3.4.21,21st Floor,Tower 4,21st Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-06-20,2027-06-26,,,,,0
1.1.6.3.3.4.22,22nd Floor,Tower 4,22nd Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-06-27,2027-07-03,,,,,0
1.1.6.3.3.4.23,23rd Floor,Tower 4,23rd Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-07-04,2027-07-10,,,,,0
1.1.6.3.3.4.24,24th Floor,Tower 4,24th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-07-11,2027-07-17,,,,,0
1.1.6.3.3.4.25,25th Floor,Tower 4,25th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-07-18,2027-07-24,,,,,0
1.1.6.3.3.4.26,26th Floor,Tower 4,26th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-07-25,2027-07-31,,,,,0
1.1.6.3.3.4.27,27th Floor,Tower 4,27th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-08-01,2027-08-07,,,,,0
1.1.6.3.3.4.28,28th Floor,Tower 4,28th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-08-08,2027-08-14,,,,,0
1.1.6.3.3.4.29,29th Floor,Tower 4,29th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-08-15,2027-08-21,,,,,0
1.1.6.3.3.4.30,30th Floor,Tower 4,30th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-08-22,2027-08-28,,,,,0
1.1.6.3.3.4.31,31st Floor,Tower 4,31st Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-08-29,2027-09-04,,,,,0
1.1.6.3.3.4.32,32nd Floor,Tower 4,32nd Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-09-05,2027-09-11,,,,,0
1.1.6.3.3.4.33,33th Floor,Tower 4,33rd Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-09-12,2027-09-18,,,,,0
1.1.6.3.3.4.34,34th Floor,Tower 4,34th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-09-19,2027-09-25,,,,,0
1.1.6.3.3.4.35,36th Floor,Tower 4,36th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-09-26,2027-10-02,,,,,0
1.1.6.3.3.4.36,37th Floor,Tower 4,37th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-10-03,2027-10-09,,,,,0
1.1.6.3.3.4.37,38th Floor,Tower 4,38th Floor,Finishing,Tower Civil Finishes,Railing,,130853000.0,2027-10-10,2027-10-16,,,,,0
1.1.6.3.4,MEP Work,,,,,,,,2028-04-04,2029-04-21,,,,,
1.1.6.3.4.1,Electrical Work,,,,,,,,2028-04-04,2028-08-26,,,,,
1.1.6.3.4.1.1,Cable Tray,Tower 4,,MEP,Tower MEP,Electrical,,680833300.0,2028-06-03,2028-07-02,,,,,0
1.1.6.3.4.1.2,"Cable, main & sub main",Tower 4,,MEP,Tower MEP,Electrical,,2821912900.0,2028-04-04,2028-05-03,,,,,0
1.1.6.3.4.1.3,LT panel & DB,Tower 4,,MEP,Tower MEP,Electrical,,2887125100.0,2028-05-04,2028-06-12,,,,,0
1.1.6.3.4.1.4,Earthing Works ,Tower 4,,MEP,Tower MEP,Electrical,,309469700.0,2028-07-03,2028-07-17,,,,,0
1.1.6.3.4.1.5,Advanced Lightening Protection system,Tower 4,,MEP,Ext MEP,Ext Electrical,,457374200.0,2028-06-23,2028-07-07,,,,,0
1.1.6.3.4.1.6,Energy meter,Tower 4,,MEP,Ext MEP,Ext Electrical,,451201600.0,2028-05-04,2028-05-18,,,,,0
1.1.6.3.4.1.7,Inverter / UPS,Tower 4,,MEP,Ext MEP,Ext Electrical,,268975700.0,2028-06-13,2028-06-22,,,,,0
1.1.6.3.4.1.8,HVAC & Exhaust fan,Tower 4,,MEP,Common area-MEP,CA-HVAC,,396561900.0,2028-06-03,2028-07-02,,,,,0
1.1.6.3.4.1.9,FTTH,Tower 4,,MEP,BRM-Security,BRM-Security,,360860300.0,2028-05-19,2028-05-28,,,,,0
1.1.6.3.4.1.10,Security System - FA & PA,Tower 4,,MEP,BRM-Security,BRM-Security,,644410300.0,2028-05-19,2028-05-28,,,,,0
1.1.6.3.4.1.11,T&C of complete system,Tower 4,,Finishing,Miscellaneous,Misc,,396543000.0,2028-08-12,2028-08-26,,,,,0
1.1.6.3.4.2,Plumbing work,,,,,,,,2028-05-30,2028-08-26,,,,,
1.1.6.3.4.2.1,Terrace looping,Tower 4,Terrace,MEP,Tower MEP,Plumbing,,168402700.0,2028-05-30,2028-06-18,,,,,0
1.1.6.3.4.2.2,Shaft Plumbing,Tower 4,,MEP,Tower MEP,Plumbing,,168268600.0,2028-06-23,2028-07-22,,,,,0
1.1.6.3.4.2.3,CP sanitary fixture supply,Tower 4,,MEP,Tower MEP,CP Sanitary,,1118880000.0,2028-07-23,2028-08-11,,,,,0
1.1.6.3.4.2.4,Cold & flushing water supply,Tower 4,,MEP,Tower MEP,Plumbing,,357269200.0,2028-07-23,2028-08-11,,,,,0
1.1.6.3.4.2.5,Misc work,Tower 4,,Finishing,Miscellaneous,Misc,,323058800.0,2028-07-28,2028-08-11,,,,,0
1.1.6.3.4.2.6,Installation of PHE pumps,Tower 4,,MEP,Common area-MEP,CA-PHE,,228556900.0,2028-06-19,2028-07-13,,,,,0
1.1.6.3.4.2.7,T&C of complete system,Tower 4,,Finishing,Miscellaneous,Misc,,190753200.0,2028-08-12,2028-08-26,,,,,0
1.1.6.3.4.3,Fire fighting work,,,,,,,,2028-06-23,2029-04-21,,,,,
1.1.6.3.4.3.1,Fire hydrant work,Tower 4,,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,783923900.0,2028-06-23,2028-07-17,,,,,0
1.1.6.3.4.3.2,Pipe connection & sprinkler installation,Tower 4,,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,528385700.0,2028-07-18,2028-08-01,,,,,0
1.1.6.3.4.3.3,Shaft Downtake works,Tower 4,,MEP,Tower MEP,Plumbing,,206461900.0,2028-06-23,2028-07-17,,,,,0
1.1.6.3.4.3.4,Connection to pump room,Tower 4,,MEP,Common area-MEP,CA-PHE,,443935000.0,2028-07-18,2028-07-27,,,,,0
1.1.6.3.4.3.5,Installation of FF pumps,Tower 4,,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,359595300.0,2028-07-18,2028-08-01,,,,,0
1.1.6.3.4.3.6,T&C of complete system,Tower 4,,Finishing,Miscellaneous,Misc,,360860300.0,2028-10-11,2029-04-21,,,,,0
1.1.6.3.4.4,Lift work,,,,,,,,2028-06-09,2028-08-25,,,,,
1.1.6.3.4.4.1,Lift Shaft/Pit Handover,Tower 4,,MEP,Common area-MEP,Lift,,100.0,2028-06-09,2028-06-20,,,,,0
1.1.6.3.4.4.2,Lift installation work,Tower 4,,MEP,Common area-MEP,Lift,,6025461100.0,2028-06-21,2028-08-17,,,,,0
1.1.6.3.4.4.3,Lift testing and commissioning,Tower 4,,MEP,Common area-MEP,Lift,,266937200.0,2028-08-18,2028-08-25,,,,,0
1.1.6.3.5,External Paint Works ,,,,,,,,2028-05-30,2028-08-17,,,,,
1.1.6.3.5.1,Surface prepration,Tower 4,,Finishing,Tower Finishing,Ext Paint,,347076700.0,2028-05-30,2028-06-28,,,,,0
1.1.6.3.5.2,"External Painting (Primer, texture & first coat)",Tower 4,,Finishing,Tower Finishing,Ext Paint,,1735383400.0,2028-06-29,2028-08-17,,,,,0
1.1.6.3.5.3,Final coat of painting,Tower 4,,Finishing,Tower Finishing,Ext Paint,,231384400.0,2028-06-09,2028-07-18,,,,,0
1.1.6.3.5.4,Misc. work,Tower 4,,Finishing,Miscellaneous,Misc,,20347569300.0,2028-06-29,2028-07-18,,,,,0
1.1.6.3.6,OC Application/Readiness,Tower 4,,Finishing,Miscellaneous,Misc,,100.0,2029-04-22,2029-04-22,,,,,0
1.1.6.3.7,OC Receipt,Tower 4,,Finishing,Miscellaneous,Misc,,100.0,2029-04-23,2029-06-21,,,,,0
1.1.6.3.8,Post OC Activities,,,,,,,,2029-05-23,2029-10-29,,,,,
1.1.6.3.8.1,CP & Sanitaryware installation,Tower 4,,MEP,Tower MEP,CP Sanitary,,279720000.0,2029-05-23,2029-09-19,,,,,0
1.1.6.3.8.2,Electrical Fixtures And Fittings installations,Tower 4,,MEP,Tower MEP,Electrical,,669483400.0,2029-05-23,2029-09-19,,,,,0
1.1.6.3.8.3,Final Coat Paint Internal,Tower 4,,Finishing,Tower Finishing,Paint,,250341400.0,2029-05-23,2029-07-01,,,,,0
1.1.6.3.8.4,VRV Highwall (HVAC) installation,Tower 4,,MEP,Common area-MEP,CA-HVAC,,13654514800.0,2029-08-31,2029-10-29,,,,,0
1.1.6.3.8.5,Wooden Flooring,Tower 4,,Finishing,Tower Finishing,Flooring,,992762100.0,2029-05-23,2029-08-30,,,,,0
1.1.6.3.9,Offer to possession,Tower 4,,Finishing,Miscellaneous,Misc,,100.0,2029-10-30,2030-01-17,,,,,0
1.1.7,NTA works,,,,,,,,2025-01-13,2029-06-25,,,,,
1.1.7.1,RCC Works,,,,,,,,2025-01-13,2028-03-26,,,,,
1.1.7.1.1,Footings including stitch slab,,,,,,,,2025-02-25,2028-01-15,,,,,
1.1.7.1.1.1,Excavation for isolated fottings of NTA,,,Civil Works- RCC,RCC,Reinforcement,,1310029500.0,2025-08-24,2027-12-21,2025-08-24,,,,0
1.1.7.1.1.2,ATT ,,,Civil Works- RCC,RCC,Reinforcement,,18208000.0,2025-08-24,2027-12-31,2025-08-24,,,,0
1.1.7.1.1.3,PCC,,,Civil Works- RCC,RCC,Concreting,,1062516200.0,2025-08-24,2028-01-10,2025-08-24,,,,0
1.1.7.1.1.4,Reinforcement,,,Civil Works- RCC,RCC,Reinforcement,,8797792800.0,2025-04-29,2027-08-03,2025-04-29,,,,19
1.1.7.1.1.5,Shuttering,,,Civil Works- RCC,RCC,Shuttering- Conventional,,571238500.0,2025-03-21,2027-07-07,2025-03-21,,,,25
1.1.7.1.1.6,Concreteing work,,,Civil Works- RCC,RCC,Concreting,,8437662700.0,2025-02-25,2028-01-15,2025-02-25,,,,97
1.1.7.1.2,Retaining walls -below B2 slab bottom,,,,,,,,2025-08-24,2026-06-06,,,,,
1.1.7.1.2.1,Reinforcement,,Basement 2,Civil Works- RCC,RCC,Reinforcement,,439592600.0,2025-08-24,2026-04-17,2025-08-24,,,,7
1.1.7.1.2.2,Shuttering,,Basement 2,Civil Works- RCC,RCC,Shuttering- Conventional,,397182800.0,2025-09-13,2026-05-27,2025-09-13,,,,5
